ramp_id,sport_name,track,race_number,race_time,country,bf_uk_adj_revenue,bf_ie_adj_revenue,pp_uk_adj_revenue,pp_ie_adj_revenue,adj_revenue
9496118,Horse Racing,URAWA,3,2022-06-30 05:10:00,Japan,-7.3142,0.0,52.47,40.549,85.7048
9479849,Horse Racing,SAGA,10,2022-06-25 10:55:00,Japan,16.1934,0.0,27.8307,11.613,55.6371
9393084,Horse Racing,MIZUSAWA,8,2022-05-31 07:40:00,Japan,8.8266,0.0,27.8825,20.1797,56.8888
9455069,Horse Racing,KOCHI,5,2022-06-18 09:15:00,Japan,8.1,0.0,1.12,1.347,10.567
9424749,Horse Racing,OHI,10,2022-06-09 11:30:00,Japan,-0.6665,0.2732,-63.5428,4.417,-59.5191
9438190,Horse Racing,MIZUSAWA,3,2022-06-13 04:30:00,Japan,-4.5,0.0,12.0768,0.2227,7.7995
9463876,Horse Racing,KANAZAWA,6,2022-06-21 06:30:00,Japan,16.6064,0.4294,5.2548,0.7283,23.0189
9417341,Horse Racing,KANAZAWA,5,2022-06-07 06:00:00,Japan,0.874,0.0,60.4695,1.1204,62.4639
9395805,Horse Racing,URAWA,2,2022-06-01 04:50:00,Japan,2.6667,0.0,-63.7449,0.0001,-61.0781
9444833,Horse Racing,KASAMATSU,6,2022-06-15 06:35:00,Japan,6.13,0.0,27.8828,2.2607,36.2735
9403329,Horse Racing,SONODA,11,2022-06-03 11:55:00,Japan,11.2633,0.0,-4.0384,5.32,12.5449
9393034,Horse Racing,KANAZAWA,8,2022-05-31 08:15:00,Japan,22.7625,0.0,79.6043,8.3331,110.6999
9492043,Horse Racing,KASAMATSU,9,2022-06-29 07:20:00,Japan,14.7427,0.0,15.395,1.8114,31.9491
9417275,Horse Racing,MIZUSAWA,7,2022-06-07 07:35:00,Japan,2.575,0.0,17.2432,2.1186,21.9368
9424728,Horse Racing,NAGOYA,1,2022-06-09 02:55:00,Japan,9.88,0.0,175.3611,29.7708,215.0119
9420284,Horse Racing,SONODA,9,2022-06-08 07:05:00,Japan,0.1111,0.0,0.4699,-1.8991,-1.3181
9492037,Horse Racing,KASAMATSU,3,2022-06-29 04:00:00,Japan,5.0193,1.7058,-14.6943,5.6092,-2.36
9467758,Horse Racing,SONODA,12,2022-06-22 08:40:00,Japan,12.1142,0.0,-623.8431,25.5596,-586.1693
9444870,Horse Racing,KAWASAKI,5,2022-06-15 08:45:00,Japan,-8.2988,0.0,-20.5219,1.6753,-27.1454
9400260,Horse Racing,KASAMATSU,2,2022-06-02 03:30:00,Japan,5.4334,0.0654,-2.2925,0.3318,3.5381
9492036,Horse Racing,KASAMATSU,2,2022-06-29 03:30:00,Japan,-4.9407,0.0,-465.2073,5.896,-464.252
9441300,Horse Racing,MIZUSAWA,3,2022-06-14 05:10:00,Japan,8.18,0.0,31.0246,2.3469,41.5515
9488787,Horse Racing,OHI,11,2022-06-28 12:10:00,Japan,17.4566,0.8628,74.3987,2.9464,95.6645
9395803,Horse Racing,SONODA,12,2022-06-01 10:30:00,Japan,22.3903,0.0001,84.0572,37.2236,143.6712
9476102,Horse Racing,NAGOYA,2,2022-06-24 03:30:00,Japan,1.1858,0.0,40.5192,4.1066,45.8116
9427734,Horse Racing,NAGOYA,3,2022-06-10 04:10:00,Japan,5.07,0.0,-31.927,1.5154,-25.3416
9393067,Horse Racing,KOCHI,4,2022-05-31 08:25:00,Japan,26.49,8.5128,93.3928,13.6296,142.0252
9471676,Horse Racing,NAGOYA,5,2022-06-23 05:05:00,Japan,7.4543,0.0,-2.5605,1.6213,6.5151
9395809,Horse Racing,URAWA,6,2022-06-01 06:50:00,Japan,8.4942,0.0,-31.9393,5.7378,-17.7073
9407677,Horse Racing,TOKYO,5,2022-06-04 04:30:00,Japan,12.0,0.0,4.3517,35.0163,51.368
9438210,Horse Racing,KAWASAKI,9,2022-06-13 11:05:00,Japan,10.5007,0.0,149.5303,-30.7509,129.2801
9407678,Horse Racing,TOKYO,6,2022-06-04 05:00:00,Japan,2.65,0.0,-3.8509,16.8358,15.6349
9393027,Horse Racing,KANAZAWA,1,2022-05-31 03:45:00,Japan,1.1,0.0,114.6176,22.5178,138.2354
9432032,Horse Racing,TOKYO,1,2022-06-11 02:10:00,Japan,3.5242,0.0,5.7882,11.5272,20.8396
9417321,Horse Racing,OHI,8,2022-06-07 10:20:00,Japan,-4.4167,-3.1991,-37.4575,-17.0178,-62.0911
9441284,Horse Racing,KANAZAWA,9,2022-06-14 08:20:00,Japan,3.2239,0.0,20.4434,-0.0424,23.6249
9420301,Horse Racing,NAGOYA,6,2022-06-08 05:35:00,Japan,5.8,0.0,-8.2675,2.1444,-0.3231
9458299,Horse Racing,KOCHI,3,2022-06-19 08:00:00,Japan,7.19,0.0,-79.5425,5.4096,-66.9429
9463862,Horse Racing,MIZUSAWA,4,2022-06-21 05:30:00,Japan,0.0509,0.0,6.3338,0.0,6.3847
9395811,Horse Racing,URAWA,8,2022-06-01 07:55:00,Japan,30.0925,0.0,28.1942,9.7642,68.0509
9496107,Horse Racing,SONODA,4,2022-06-30 04:20:00,Japan,7.3525,0.0,-109.83,8.8847,-93.5928
9417312,Horse Racing,OHI,4,2022-06-07 08:00:00,Japan,33.4667,0.4265,51.3592,2.5037,87.7561
9483148,Horse Racing,HAKODATE,1,2022-06-26 01:50:00,Japan,5.3363,0.0,20.6388,11.7028,37.6779
9467755,Horse Racing,SONODA,9,2022-06-22 06:50:00,Japan,10.05,0.0,19.5953,2.9523,32.5976
9463872,Horse Racing,KANAZAWA,2,2022-06-21 04:10:00,Japan,8.0975,77.2864,13.4084,2.4817,101.274
9411184,Horse Racing,TOKYO,6,2022-06-05 04:55:00,Japan,0.625,0.0,-14.9155,4.1044,-10.1861
9438196,Horse Racing,MIZUSAWA,9,2022-06-13 07:55:00,Japan,-9.4824,0.0,-70.1884,-11.1597,-90.8305
9435608,Horse Racing,SAGA,1,2022-06-12 06:30:00,Japan,13.2825,6.4064,18.4133,-0.2904,37.8118
9444858,Horse Racing,SONODA,5,2022-06-15 04:40:00,Japan,4.1667,0.0,23.9067,5.0173,33.0907
9448565,Horse Racing,KASAMATSU,5,2022-06-16 05:00:00,Japan,4.5,0.0,3.5967,-13.0562,-4.9595
9458307,Horse Racing,KOCHI,11,2022-06-19 12:20:00,Japan,44.283,0.0,-23.7664,77.0492,97.5658
9450683,Horse Racing,SAGA,4,2022-06-17 06:20:00,Japan,3.58,2.5696,-73.579,6.9807,-60.4487
9403286,Horse Racing,KASAMATSU,1,2022-06-03 03:00:00,Japan,1.4101,-58.8412,22.8349,-9.9523,-44.5485
9407657,Horse Racing,SAGA,10,2022-06-04 10:55:00,Japan,41.7675,0.0,94.063,5.7262,141.5567
9400291,Horse Racing,SONODA,8,2022-06-02 08:10:00,Japan,-13.475,0.0,-59.4205,-33.3218,-106.2173
9438191,Horse Racing,MIZUSAWA,4,2022-06-13 05:00:00,Japan,0.272,0.0,-25.1791,1.142,-23.7651
9455086,Horse Racing,SAGA,2,2022-06-18 06:10:00,Japan,0.0,0.0,2.2775,5.953,8.2305
9458312,Horse Racing,SAGA,4,2022-06-19 07:05:00,Japan,6.4474,0.0,5.8758,1.567,13.8902
9435631,Horse Racing,MIZUSAWA,2,2022-06-12 04:35:00,Japan,1.6667,0.0,6.9742,3.6201,12.261
9424733,Horse Racing,NAGOYA,6,2022-06-09 05:35:00,Japan,-0.16,-4.0034,55.4514,-0.5172,50.7708
9476066,Horse Racing,FUNABASHI,1,2022-06-24 06:40:00,Japan,1.9014,0.0,42.6142,0.538,45.0536
9458337,Horse Racing,TOKYO,6,2022-06-19 05:05:00,Japan,4.6667,0.0,7.3833,10.0899,22.1399
9444872,Horse Racing,KAWASAKI,7,2022-06-15 09:45:00,Japan,10.7378,0.0,9.0089,3.5525,23.2992
9435600,Horse Racing,KANAZAWA,9,2022-06-12 08:40:00,Japan,4.2076,0.0,152.6558,-3.063,153.8004
9483168,Horse Racing,SAGA,6,2022-06-26 08:10:00,Japan,-97.0191,3.5632,2002.4949,-11.9825,1897.0565
9407653,Horse Racing,SAGA,6,2022-06-04 08:40:00,Japan,7.7,0.0,-3.5789,3.489,7.6101
9448578,Horse Racing,KAWASAKI,3,2022-06-16 08:00:00,Japan,14.333,0.0,27.2121,4.2089,45.754
9483149,Horse Racing,HAKODATE,2,2022-06-26 02:15:00,Japan,4.6429,0.0,3.0029,35.5976,43.2434
9444862,Horse Racing,SONODA,9,2022-06-15 06:55:00,Japan,9.8367,0.0,-19.8492,2.1915,-7.821
9483150,Horse Racing,HAKODATE,3,2022-06-26 02:45:00,Japan,-0.9413,0.0,57.1258,20.4081,76.5926
9483154,Horse Racing,HAKODATE,5,2022-06-26 04:05:00,Japan,-0.9813,0.0,30.1984,2.6416,31.8587
9488778,Horse Racing,OHI,3,2022-06-28 07:30:00,Japan,4.5025,2.8473,-61.6392,0.9933,-53.2961
9400268,Horse Racing,KASAMATSU,10,2022-06-02 07:50:00,Japan,-1.3799,2.9623,4.1371,13.651,19.3705
9450681,Horse Racing,SAGA,3,2022-06-17 05:45:00,Japan,-34.57,0.0,230.1709,4.8165,200.4174
9496124,Horse Racing,URAWA,9,2022-06-30 08:30:00,Japan,4.3683,0.8604,33.0649,49.0427,87.3363
9411109,Horse Racing,KANAZAWA,1,2022-06-05 03:25:00,Japan,0.0,0.0,42.9275,28.3628,71.2903
9488765,Horse Racing,KASAMATSU,2,2022-06-28 03:25:00,Japan,3.8072,46.0166,89.5142,13.9573,153.2953
9427753,Horse Racing,OHI,10,2022-06-10 11:30:00,Japan,-0.93,0.0,50.6237,4.2458,53.9395
9485691,Horse Racing,OHI,1,2022-06-27 06:25:00,Japan,3.6669,0.0,12.9383,1.6428,18.248
9403340,Horse Racing,URAWA,10,2022-06-03 09:10:00,Japan,2.9913,0.0,92.2676,18.3016,113.5605
9458342,Horse Racing,TOKYO,10,2022-06-19 07:10:00,Japan,3.7901,0.4272,3.3717,-3.5806,4.0084
9450691,Horse Racing,SAGA,9,2022-06-17 09:25:00,Japan,23.2251,0.0,15.9755,8.7738,47.9744
9444864,Horse Racing,SONODA,11,2022-06-15 08:00:00,Japan,4.7867,0.0,33.4737,9.9768,48.2372
9488734,Horse Racing,KANAZAWA,9,2022-06-28 08:20:00,Japan,6.7734,0.0,-52.7648,-0.4919,-46.4833
9435613,Horse Racing,SAGA,6,2022-06-12 09:20:00,Japan,16.2029,6.4064,26.0079,17.1349,65.7521
9411102,Horse Racing,SAGA,5,2022-06-05 07:45:00,Japan,0.0,0.0,16.8216,7.9876,24.8092
9483121,Horse Racing,KANAZAWA,8,2022-06-26 08:20:00,Japan,7.1683,0.0,22.4056,7.0706,36.6445
9424740,Horse Racing,OHI,1,2022-06-09 06:30:00,Japan,-40.345,0.0,13.0497,60.5492,33.2539
9400286,Horse Racing,SONODA,3,2022-06-02 05:35:00,Japan,412.1333,0.0,5.6999,20.3004,438.1336
9393077,Horse Racing,MIZUSAWA,1,2022-05-31 03:30:00,Japan,-1.355,0.0,6.5152,2.6545,7.8147
9432005,Horse Racing,KOCHI,11,2022-06-11 12:50:00,Japan,0.0,-74.748,0.768,34.2232,-39.7568
9427756,Horse Racing,SONODA,1,2022-06-10 06:40:00,Japan,8.7608,4.2589,15.6825,4.9681,33.6703
9444875,Horse Racing,KAWASAKI,10,2022-06-15 11:30:00,Japan,15.3537,-4.8702,-103.0003,-54.3906,-146.9074
9450699,Horse Racing,KAWASAKI,11,2022-06-17 12:15:00,Japan,39.2943,0.0,19.9572,4.3598,63.6113
9492164,Horse Racing,OHI,5,2022-06-29 08:20:00,Japan,16.3367,0.0,121.0432,52.0868,189.4667
9458308,Horse Racing,KOCHI,12,2022-06-19 12:50:00,Japan,8.4697,0.0,41.8252,-16.7637,33.5312
9413951,Horse Racing,MIZUSAWA,3,2022-06-06 04:55:00,Japan,-89.94,0.0,60.4142,1.0354,-28.4904
9463879,Horse Racing,KANAZAWA,9,2022-06-21 08:20:00,Japan,-61.7505,0.0,-29.8939,-4.5858,-96.2302
9427746,Horse Racing,OHI,3,2022-06-10 07:30:00,Japan,-0.9591,0.0,3.4283,-14.4276,-11.9584
9492168,Horse Racing,OHI,9,2022-06-29 10:40:00,Japan,5.5509,0.0,48.5758,10.6263,64.753
9467751,Horse Racing,SONODA,5,2022-06-22 04:45:00,Japan,0.3333,0.0,5.2199,6.6094,12.1626
9496099,Horse Racing,OHI,8,2022-06-30 10:30:00,Japan,-23.5209,0.0,-53.3872,3.518,-73.3901
9420304,Horse Racing,NAGOYA,9,2022-06-08 07:15:00,Japan,33.4,0.0,-3.643,4.2147,33.9717
9455131,Horse Racing,TOKYO,11,2022-06-18 07:45:00,Japan,3.33,0.0,10.9467,20.8028,35.0795
9432038,Horse Racing,TOKYO,7,2022-06-11 05:35:00,Japan,-124.9012,0.0,56.5083,10.7887,-57.6042
9455125,Horse Racing,TOKYO,5,2022-06-18 04:35:00,Japan,3.36,0.1129,103.8727,0.2302,107.5758
9438198,Horse Racing,MIZUSAWA,11,2022-06-13 09:10:00,Japan,9.9433,0.0,-214.2802,12.9991,-191.3378
9435632,Horse Racing,MIZUSAWA,3,2022-06-12 05:10:00,Japan,0.0833,0.0,-12.81,0.0171,-12.7096
9403294,Horse Racing,KASAMATSU,9,2022-06-03 07:40:00,Japan,26.65,0.0,48.3219,10.7184,85.6903
9479967,Horse Racing,TOKYO,11,2022-06-25 07:45:00,Japan,3.1267,0.0,-7.4641,3.0466,-1.2908
9427762,Horse Racing,SONODA,7,2022-06-10 09:40:00,Japan,29.7343,0.0,165.4822,8.4291,203.6456
9496103,Horse Racing,OHI,12,2022-06-30 12:50:00,Japan,-7.7233,0.1434,5.1137,2.1215,-0.3447
9411179,Horse Racing,TOKYO,2,2022-06-05 02:35:00,Japan,15.6683,6.5261,240.1497,12.9091,275.2532
9455077,Horse Racing,KOCHI,9,2022-06-18 11:20:00,Japan,6.047,0.0,12.7104,4.8309,23.5883
9438189,Horse Racing,MIZUSAWA,2,2022-06-13 04:00:00,Japan,6.0,0.8565,13.8984,5.1181,25.873
9441297,Horse Racing,KASAMATSU,10,2022-06-14 08:35:00,Japan,-23.3,2.5878,13.5087,3.5472,-3.6563
9431996,Horse Racing,KOCHI,2,2022-06-11 08:00:00,Japan,2.76,0.0,18.4126,1.7905,22.9631
9403334,Horse Racing,URAWA,4,2022-06-03 05:50:00,Japan,23.9733,0.0,333.3916,20.9601,378.325
9420340,Horse Racing,OHI,8,2022-06-08 10:20:00,Japan,-34.2483,-2.1324,114.7983,23.9078,102.3254
9448601,Horse Racing,SONODA,2,2022-06-16 03:10:00,Japan,5.9227,1.4279,-14.9588,8.1764,0.5682
9476067,Horse Racing,FUNABASHI,2,2022-06-24 07:10:00,Japan,1.4392,0.0,27.8514,-11.18,18.1106
9420334,Horse Racing,OHI,3,2022-06-08 07:30:00,Japan,52.0,0.0,71.3173,8.5227,131.84
9444865,Horse Racing,SONODA,12,2022-06-15 08:40:00,Japan,-23.5833,0.0,-40.8959,10.496,-53.9832
9427764,Horse Racing,SONODA,9,2022-06-10 10:45:00,Japan,-181.9242,0.0,72.0672,-15.3793,-125.2363
9483137,Horse Racing,KOCHI,1,2022-06-26 07:25:00,Japan,9.6182,0.0,-1.095,0.0,8.5232
9417282,Horse Racing,NAGOYA,1,2022-06-07 02:55:00,Japan,0.1225,0.0,26.1567,10.8588,37.138
9450675,Horse Racing,KASAMATSU,11,2022-06-17 08:55:00,Japan,11.0106,0.0,45.976,13.149,70.1356
9471660,Horse Racing,FUNABASHI,5,2022-06-23 08:45:00,Japan,-24.0516,0.0,25.2433,3.6357,4.8274
9463863,Horse Racing,MIZUSAWA,5,2022-06-21 06:05:00,Japan,44.7058,0.0,64.4387,9.8868,119.0313
9485687,Horse Racing,URAWA,9,2022-06-27 08:30:00,Japan,4.9649,1.7222,-21.351,-12.0813,-26.7452
9435641,Horse Racing,MIZUSAWA,11,2022-06-12 10:05:00,Japan,-2.3,0.0,52.7216,23.1683,73.5899
9448589,Horse Racing,KAWASAKI,9,2022-06-16 11:05:00,Japan,9.3492,0.0,25.0388,1.7478,36.1358
9432036,Horse Racing,TOKYO,5,2022-06-11 04:35:00,Japan,-122.9329,0.0,35.7463,13.4223,-73.7643
9435671,Horse Racing,TOKYO,6,2022-06-12 05:05:00,Japan,6.3333,0.0,22.3217,6.2133,34.8683
9455085,Horse Racing,SAGA,1,2022-06-18 05:40:00,Japan,0.0,0.0,4.545,1.0964,5.6414
9435638,Horse Racing,MIZUSAWA,8,2022-06-12 08:10:00,Japan,103.2567,0.0,-77.0833,2.05,28.2234
9407654,Horse Racing,SAGA,7,2022-06-04 09:15:00,Japan,4.1,0.0,135.6523,-2.5592,137.1931
9417345,Horse Racing,KANAZAWA,9,2022-06-07 08:20:00,Japan,20.1867,0.0,171.6969,1.3331,193.2167
9403311,Horse Racing,SAGA,6,2022-06-03 07:50:00,Japan,4.41,0.0,-68.7808,12.5613,-51.8095
9448562,Horse Racing,KASAMATSU,2,2022-06-16 03:30:00,Japan,-7.1173,0.0,29.0303,0.146,22.059
9496117,Horse Racing,URAWA,2,2022-06-30 04:40:00,Japan,3.5166,0.0,5.3383,0.0717,8.9266
9458286,Horse Racing,MIZUSAWA,1,2022-06-19 04:25:00,Japan,13.079,0.0,2.792,3.7169,19.5879
9458343,Horse Racing,TOKYO,11,2022-06-19 07:45:00,Japan,6.6667,0.7062,25.6276,2.6906,35.6911
9476073,Horse Racing,FUNABASHI,7,2022-06-24 09:50:00,Japan,6.21,0.0,48.8654,-0.6624,54.413
9463861,Horse Racing,MIZUSAWA,3,2022-06-21 04:55:00,Japan,1.315,0.0,-36.7041,-11.4903,-46.8794
9485702,Horse Racing,OHI,12,2022-06-27 12:50:00,Japan,45.4219,0.0,-0.8299,-0.0171,44.5749
9455087,Horse Racing,SAGA,3,2022-06-18 06:45:00,Japan,2.75,0.0,94.2325,5.1529,102.1354
9455060,Horse Racing,KOCHI,1,2022-06-18 06:55:00,Japan,7.3025,1.2883,19.2692,5.3247,33.1847
9427763,Horse Racing,SONODA,8,2022-06-10 10:10:00,Japan,-6.5399,42.5894,236.4934,19.1455,291.6884
9400304,Horse Racing,URAWA,8,2022-06-02 08:00:00,Japan,6.8053,0.0,-421.7671,20.1995,-394.7623
9403292,Horse Racing,KASAMATSU,7,2022-06-03 06:30:00,Japan,1.35,0.0,4.2307,5.9997,11.5804
9420286,Horse Racing,SONODA,11,2022-06-08 08:15:00,Japan,0.9545,0.0,-9.2991,3.448,-4.8966
9403295,Horse Racing,KASAMATSU,10,2022-06-03 08:15:00,Japan,-14.3324,0.0,386.422,17.039,389.1286
9400261,Horse Racing,KASAMATSU,3,2022-06-02 04:00:00,Japan,1.1,0.0,-14.0109,3.9342,-8.9767
9483166,Horse Racing,SAGA,4,2022-06-26 07:00:00,Japan,4.5058,0.0,5.0243,0.8829,10.413
9441313,Horse Racing,KAWASAKI,4,2022-06-14 08:15:00,Japan,4.6905,0.0,72.8506,6.0166,83.5577
9420282,Horse Racing,SONODA,7,2022-06-08 05:50:00,Japan,0.0,0.0,23.5726,3.0123,26.5849
9424729,Horse Racing,NAGOYA,2,2022-06-09 03:25:00,Japan,-1.0333,0.0,122.472,-14.304,107.1347
9427755,Horse Racing,OHI,12,2022-06-10 12:50:00,Japan,3.3518,0.0,-3.2,4.2036,4.3554
9432000,Horse Racing,KOCHI,6,2022-06-11 10:10:00,Japan,45.05,0.0,94.3333,44.4067,183.79
9448588,Horse Racing,KAWASAKI,8,2022-06-16 10:30:00,Japan,-47.1461,-4.4737,-3.3134,-27.8281,-82.7613
9458300,Horse Racing,KOCHI,4,2022-06-19 08:35:00,Japan,0.6567,2.7907,2.5334,9.2163,15.1971
9395807,Horse Racing,URAWA,4,2022-06-01 05:50:00,Japan,44.1367,0.0,13.9965,54.4547,112.5879
9407675,Horse Racing,TOKYO,3,2022-06-04 03:10:00,Japan,2.5,0.0,1.7935,10.5923,14.8858
9448575,Horse Racing,KAWASAKI,1,2022-06-16 07:00:00,Japan,15.241,0.0,13.7731,2.9273,31.9414
9424735,Horse Racing,NAGOYA,8,2022-06-09 06:45:00,Japan,-12.3965,0.0,36.9169,-9.3612,15.1592
9420297,Horse Racing,NAGOYA,2,2022-06-08 03:25:00,Japan,6.405,0.4585,-219.4195,60.4444,-152.1116
9483183,Horse Racing,TOKYO,8,2022-06-26 05:45:00,Japan,0.0,2.15,47.5008,7.0949,56.7457
9483175,Horse Racing,TOKYO,2,2022-06-26 02:25:00,Japan,0.4,0.0,37.7398,6.5954,44.7352
9441311,Horse Racing,KAWASAKI,2,2022-06-14 07:15:00,Japan,0.1357,0.0,10.3709,-12.9914,-2.4848
9458318,Horse Racing,SAGA,10,2022-06-19 10:45:00,Japan,-7.8516,0.8587,-12.7866,4.4165,-15.363
9455097,Horse Racing,SAGA,8,2022-06-18 09:40:00,Japan,-2.692,0.0785,19.8975,5.3762,22.6602
9427732,Horse Racing,NAGOYA,1,2022-06-10 03:05:00,Japan,18.8667,0.0,-79.0559,-7.2777,-67.4669
9450685,Horse Racing,SAGA,5,2022-06-17 06:55:00,Japan,3.9242,0.0,71.963,5.5496,81.4368
9431998,Horse Racing,KOCHI,4,2022-06-11 09:05:00,Japan,0.1325,-36.1866,27.3772,2.1597,-6.5172
9479950,Horse Racing,TOKYO,4,2022-06-25 03:35:00,Japan,1.2083,0.0,-82.6733,1.8387,-79.6263
9424739,Horse Racing,NAGOYA,12,2022-06-09 09:05:00,Japan,11.668,-4.2496,52.5282,29.7262,89.6728
9450713,Horse Racing,SONODA,12,2022-06-17 12:30:00,Japan,16.7833,0.0,2.495,-17.8887,1.3896
9435628,Horse Racing,KOCHI,11,2022-06-12 12:20:00,Japan,-20.9816,1.7084,-31.3489,29.2443,-21.3778
9435674,Horse Racing,TOKYO,9,2022-06-12 06:35:00,Japan,2.0,0.0,7.325,0.0,9.325
9463867,Horse Racing,MIZUSAWA,9,2022-06-21 08:30:00,Japan,65.846,0.0,10.3207,-1.9116,74.2551
9483159,Horse Racing,HAKODATE,9,2022-06-26 06:05:00,Japan,9.7917,0.0,29.3883,0.4959,39.6759
9435610,Horse Racing,SAGA,3,2022-06-12 07:45:00,Japan,3.0659,2.1355,17.1263,-4.1343,18.1934
9411127,Horse Racing,MIZUSAWA,8,2022-06-05 07:50:00,Japan,0.0,0.0,18.0725,6.8464,24.9189
9393085,Horse Racing,MIZUSAWA,9,2022-05-31 08:20:00,Japan,23.1792,0.0,66.0471,14.913,104.1393
9476077,Horse Racing,FUNABASHI,11,2022-06-24 12:10:00,Japan,4.2295,0.0,21.7203,-4.6597,21.2901
9492044,Horse Racing,KASAMATSU,10,2022-06-29 07:55:00,Japan,6.0317,0.0,75.1907,3.2203,84.4427
9435617,Horse Racing,SAGA,10,2022-06-12 11:25:00,Japan,0.5176,0.0142,10.7828,3.6448,14.9594
